Product Name,Description,Reviewer Name,Review Title,Review,Date,Rating,Verified Purchase,Helpful Votes
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Astrid,My stuff was dirty,The bottle was oily,10/5/2024,2,Yes,0
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Amazon Customer,Okay,"Okay mask, prob won’t buy again though..",9/7/2024,2,Yes,0
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Wood Mama,Not a huge improvement but worth a try,"So obviously everyone's skin is different. I'm in my mid 20s and still have mild acne on my face and shoulders (really sucks). My skin is really dry after I shower but gets oily fast (even without lotion added).I bought this to see if it would help clear my skin. Instructions say 2 nights a week use. I was doing 2-3. First few times I used it, it seemed to do an amazing job. However, the more I use it, the more I break out worse. I was using it on my shoulders and face. I'm going to stop using on my shoulders because that is where it went poorly quickest (honestly I dont know that it is event recommended to use there I was just trying it). My face I'm still testing out. I think overall it isnt making a huge difference. My face doesnt feel any more smooth than before for sure, but it might have slightly helped with acne. I am almost done with jar 1. Might buy 1 more time to  see if long term anything changes. If results improve I will edit this. Otherwise this remains 3/5.For the price it was worth trying. No issues with redness, rashes, or anything negative like that. Just didnt really help as I would have liked.",2/10/2020,3,Yes,3
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Janel Jacobson,Eh,Not that great. I have found a better one!,8/12/2024,2,Yes,0
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Olga tavares,50/50,Smells like gasoline 🥴 anyone elses?,2/17/2024,3,Yes,0
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Blake Jorgensen,Not the same product it used to be,"This used to be my favorite mud mask. This mud mask is still good, but there is a very noticeable difference in the consistency as compared to the formulation from a few years ago. The mask used to be much thicker in consistency and was opaque upon application. This new formulation is much thinner - I have to use twice as much product to cover the same area, and even then it's very thin and patchy. There is a very noticeable sheen in the tub whereas the old formula was more matte. I think they've thinned it out with too many additives to save on ingredient costs. I wish I saved the old tub for a comparison!",9/8/2022,3,Yes,0
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Sree,Has this been used ?,The product is not sealed or does not have a sealed coverAll it has is removable and reusable lidsBut have not seen cosmetic products not sealed to ensure it’s not an already used productI highly doubt this is a new productPlease let me know,10/29/2024,1,Yes,2
"New York Biology Dead Sea Mud Mask for Face and Body - Spa Quality Pore Reducer for Acne, Blackheads & Oily Skin, Natural Skincare for Women, Men - Tightens Skin for A Healthier Complexion - 8.8 oz","Dead Sea mud contains 21 minerals and is one of the most mineral-rich mud on earth. It includes key skin-nourishing minerals such as sodium, magnesium, calcium, bromide, potassium, iron, sulfur, silicon dioxide and much more. Dead Sea Mud is known to have many soothing and calming properties that can help improve the skin appearance and relieve irritated skin at the same time. For this reason it is one of the most sought-after skin care addition.",Janelle,It's alright,"I wouldn't say it's the best product ever, but it helped in some cases.",12/19/2023,3,Yes,4
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Heather W,It’s ok this time.. not as good as last order,"I ordered these before in the 12 pack and I loved the cucumber sheet masks. They helped my red, dry, irritated skin. It’s been a few months and the weather is drying out my skin again. So I ordered the 100 pack, great price! Packaging is the same BUT the smell is different, not in a good way either. These also give me a burning sensation that I didn’t have before. The packets aren’t expired either.. not sure why the difference. The smell tho makes me feel like it’s not a good quality.",10/30/2024,3,Yes,0
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Sherri’s berries,Just ok so far,"I’m a little disappointed as the reviews have been good for these masks.  I have tried two different ones and for me, unfortunately they are just ok.  They left my face feeling a little tight and I felt like it leaves a  film on my face.  Maybe it’s just me but for reference I’m 61 years old with normal skin ( not very dry or oily).",10/14/2024,3,Yes,2
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Brian L.,Dermal collagen Mask,So-so.  Will keep on using it though to see if I like it more.,10/21/2024,3,Yes,0
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Shari,Face mask instructions,"They feel great but it's not in English, so I have to take a picture of each one for translate what type it's used for",9/13/2024,3,Yes,7
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Donna Chick,Not worth the money,"Don’t waste your time and money, I had no difference after use and did not like the feel when applied",9/2/2024,3,Yes,0
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Kim | Foodinvazn,Couldn’t resist a deal,A good deal but the masks are not the best quality. The sheet is pretty thick so it sits heavy on my face. Also it’s not saturated with serum so it doesn’t lay flat for the full 15-20 minutes - need to press down on the edges/sides to ensure absorption.,6/10/2024,3,Yes,10
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,saboe,Meh.,"Thankfully, I ordered more than we needed bc 3 of them weren’t sealed all the way at the bottom. As a result, there was sticky dried on ooze covering the masks inside of the plastic bag they were in. Had to get hot water to clean them all off, one at a time, then dry them. Ugh. What a mess.",2/11/2024,3,Yes,2
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,White,Sheet mask,"These sheet masks absorb way too quickly, it feels like you have a rough dry baby wipe stuck on your face. If you plan on taking them off within 5 minutes, it's alright but if you keep them on for the 20 minutes it isn't really an enjoyable experience. As for price, I feel it's a good price point for what you get but the quality could be better.",2/4/2024,3,Yes,9
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,EM,Expiration in two months,Ordered this set with 48 pieces this June. I just noticed today that all of them were expired this August,9/16/2024,2,Yes,0
DERMAL 24 Combo Pack A Collagen Essence Korean Face Mask - Hydrating & Soothing Facial Mask with Panthenol - Hypoallergenic Self Care Sheet Mask for All Skin Types - Natural Home Spa Treatment Mask,,Julie Nolan,Some are great,Some are better than others.,5/13/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Rosiland O. Jasper,Small red bumps,"I wanted to like this product so bad!!!!! That’s why I’ll give it 3 stars because I’m sure it works for others and doesn’t work for some. After using this I can confirm that I just have sensitive skin. 😭After cleansing my face with a gentle cleanser I took the mask out of the packaging and read the instructions. Separating the mask from the plastic was actually the hardest part. It felt like it could drop out of my hands or slide between my fingers at any moment so I needed to work fast! Putting it on was fun, and it fit to my face well enough.I left it on for about 3 or 4 hours until I could see that most of it had blended and “dissolved” into my skin. I didn’t notice a significant difference, but the next morning I had a cluster of breakouts on my forehead…another cluster of whiteheads on both my cheeks and for a moment I couldn’t figure out why! What had I used that broke me out like that? The new mask I bought that Tik Tok convinced me to get! LolI would love to give this mask another chance because I really do love the concept, but it doesn’t agree with my skin. I wish everyone else luck with it though.",10/25/2024,3,Yes,8
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Angelique Nichole Art,Sensitive Skin? Wear it for less time,"It is not often that TikTok trends influence me to buy something, but I LOVE face masks, so I figured I'd give this one a try. I don't consider my skin particularly sensitive, but I have a combination skin type that will occasionally get irritated, like most people.The mask itself felt cool to wear, and the texture was soft and comfortable. The scent is light and not overpowering. I put it on at night before bed and peeled it off in the middle of the night, so I wore it for about 3 to 5 hours.When I got up in the morning, my face felt a little irritated. Over the span of the day, it became more itchy and even a little red. I rinsed my face off a couple of times, and it did not alleviate the itchy feeling. I did not want to use any more products on my skin, just in case it made it worse, so I didn't use soap when rinsing my face. I was itchy for about a day and a half before I rewashed my face with soap and added a different moisturizer.Afterward, my face felt smooth and no longer itchy. My face did feel softer than normal, so that might have been from the facemask.When I peeled it off, the mask was clear and dry. Supposedly the mask ""turns clear when your skin absorbs the material"", but the mask will turn clear if you leave it out as well, so that talking point I've seen on Tiktok may not be completely accurate. Anything you put on your skin will be absorbed.TL;DR: If you have sensitive skin, or are trying the product for the first time, wear it for the recommended 3 hours or even less, not overnight. My skin was itchy for a day afterward, but now feels soft. I will be trying the mask one more time with less wear time to see if I have the same reaction as when I wore it overnight.",8/11/2024,3,Yes,25
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Linda G.,Hard to tell,"I have seen these masks all over my social media so I decided to try them. 3 or 4 hours is a large commitment of my waking hours, so I went for the overnight treatment. Bear in mind, I am not someone who can sleep on my back. I settled in, scrolling through Facebook, I eventually fell asleep. I did not apparently stay on my back for long, because when I woke up and touched my face, the mask was long gone. I found the bottom half on the floor and couldn't find the top half. I got up walked to the bathroom. Ahhh! Found the top half! South of the border and stuck to my left cheek! The mask did nothing for or to the carpet, but my left cheek was shiny for 2 days. I suppose if it had remained on my face the results would have been the same? I have 3 more masks to test that theory. I will update if I produce a different result on my next 3 attempts.",10/15/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,HJ,overhyped,"Overall, this product is overhyped in my opinion and I wouldn't really choose to use it again.Positives:- good coverage - the tiny cut out pieces help to cover bare spaces that the mask itself does not cover- wearing the mask throughout the night helps to lock in product and helps to feel refreshed in the morning- not strong smelling and doesn't smell or feel chemicallyNegatives:- the gel-like texture makes the mask very slippery and you need to be extra careful taking it out of the package especially as mine was folded weirdly- feels moisturizing and sticky once you take off the mask, but product seems to feel like it easily washes off and doesn't actually help retain moisture on the skin",10/5/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,alessandrina,Don't fall for the hype,"The mask is honestly nothing special. I made the mistake of falling for the marketing that it was some unique, innovative type of mask that allowed your skin to absorb more. It's not.It is just a cellulose/gel mask, similar to other brands I have been using for years. The masks don't turn clear because your skin has absorbed all the milky-looking product.The masks turn clear when they DRY OUT after sitting on your face, exposed to air.The Biodance mask is no more effective than any other sheet or gel mask. In fact, these masks are actually somewhat dryer than the other similar masks I have used. My skin was not as hydrated as with those other masks, and I definitely was not left with a glass skin glow.This mask is thicker than the others I have used, hence why it takes 4 hours to dry out. But this seems really just to be part of the marketing hype, and possibly adding to the cost, rather than any beneficial reason.It is more prone to tearing compared to others; I am unsure though whether it's due to the thickness or the particular composition of the mask.I definitely will not purchase these again.",9/8/2024,3,Yes,8
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Diana and Craig,Easily Rips,"Although I am happy with this product overall, I am upset due to how easy they rip when I was taking out of the package. I am not sure if it was just a defect or not but the first time I tried it on it ripped while taking it out.As far as the the product as a whole, I greatly enjoy it. I feel like it really does the trick and keeps my face nice and hydrated in the morning. It takes longer then other similar products to dry out the mask but leaving it on overnight I don't even tend to realize.",10/14/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Lulu,Ok but over hyped I think,"It could be just my skin or maybe it’s over hyped but nothing like the videos I’ve seen. It worked better wearing it for the 3-4 hrs vs overnight. After short term wear, my skin did have the glassy look and felt smooth/firm but it only last a few hrs. After wearing over night, the mask and my skin were bone dry. No hydration at all. My skin was firmer but that’s about it. Had to put on moisturizer. Be careful, they rip very easily.",10/24/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Crystal,Very thin and tears easily-better masks on the market,"This was my 2nd time trying this collagen mask and my disappointment in this particular brand was high. It is very delicate and not easy to readjust without tearing. The ""after"" results were also disappointing. My skin was ""meh"" when compared to when I used the Sungboon Editor version, and the mediocre results I experienced with this didn't last as long as Songboon. They are priced similarly, but there's no comparison. Not terrible, but definitely not fantastic.",10/28/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Demented Commented,Made my skin itch,"As far as moisturizing, it does a good job. Doesn't have a smell to it that I've noticed. It does irritate my skin almost 10 minutes after I apply the mask. I couldn't keep it on for 30 minutes the first time I applied it. The second time, 10 minutes was all I could take. I guess I'll keep looking elsewhere.",10/14/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,F. Friedman,Good,"I used two of the masks and both times they ripped when I was putting them on.  Very fragile.  I put the mask on after dinner so they would be on for a time before going to bed.  Problem is I brush m teeth before I go to sleep and my mouth is moving and water drips, not good.  The first mask I used the bottom part never got translucent only the top.  The second one must have gotten to close to my eyes and woke up with my eyes hurting.  I still bought another box hoping the benefit is better than the problems.  I was hesitant to wear a mask while sleeping and still don't think it's a good idea.",9/18/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Ashley G.,"Ok hydration, but they cause breakouts","These are my least favorite brand. They provide ok hydration but my skin breaks out terribly the next few days after using them. I’ve tried them three times to be sure it wasn’t coincidental. It’s not. I don’t normally breakout like this, and the little bit of hydration you get for a day isn’t worth it.",10/15/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Kimberly Grassi,Wanted to like these,"I got them - but they came out of the package absolutely mangled, I don't know if these are fakes or if they were damaged in transit or defective or what. I sat looking like buffalo bill and I am sure i didn't get the full benefit bc i couldn't even lay it on my face correctly.",10/24/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,StacyG,Damaged,"The first one i opened the mask was broken in several pieces and I could not puzzle them to make them work, which is very unfortunate because there are only four in a package.  The second package was fine.  However,  be prepared they are VERY slippery and can tear easily.",10/22/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,C'est La Vie,Good concept but not eco friendly,"A good concept of overnight sheet masks, especially for people like me who may fall into sleep and forget to take the mask off. But the plastics to keep the mask parts separate are way too much; isn't environmental friendly.",10/11/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Pkayoh,Masks are too small,"I like the masks, but they do not cover the whole face. When I used them, the front part of my face was covered, but I had to cut up another mask to cover the parts that were not covered.",10/29/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,SoonerFam,Caused me to break out really bad leaving scars,"I have never had breakouts so bad that it scarred until I used this mask. 1st time it did okay. I didn’t notice any visible results, but my face did feel moist. 2nd time I used it a few days later, after taking it off, I had huge bumps forming under the skin on my chin around my mouth, around my nose and eyebrows.All have went away except one and it’s has left me with a giant mark on my face and a scar. I won’t use the mask again.",9/19/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,mounika,Not for me,"I have very dry and sensitive skin, honestly this did not give much hydration. I was expecting this sheet to give plumpy hydrated skin, but my skin became little red and the next day i do not see any difference. Used it for almost 5-6 hrs, alternate days.",10/17/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Alexis Wilder,Enjoyed these,They felt good on my face. I put them in the fridge until use. They had my face shiny once I woke up and took them off but only lasted for a little while. The shine went away later that morning,10/13/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Yashar,The size of the mask.,"The mask's quality is excellent, and the results are impressive. However, the sizing appears to be designed primarily for female faces, as it does not adequately cover larger male facial features.",10/20/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,lalisa,Good,The mask is good but i got a mask with holes in places where it’s not supposed to have holes. I got an extra hole next to the eye hole place,10/6/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Veronika Walley,I think it's too hyped,"Overrated in my opinion. It did what it and all of tiktok said it does... but it doesn't last all day. You'd need to do this every morning, which will get expensive. Or you could just use the highlighter you have in your makeup bag for the same affect. Maybe you see better results if you do this every day for a consecutive amount of time, but I don't have the budget for that.",9/16/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Allie,Didn’t notice a difference,I was looking for that glassy look the morning after and didn’t see it at all… really didn’t notice any difference after wearing it all night.,11/1/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Stephanie,Not that great,It had to stay on a long time until it dried. Did not leave my face feeling super hydrated. I would not buy again.,10/14/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,C. Wing,"Worked, but not for sensitive skin","After one use my face was plump & glassy, but it was also solid red.  Had to give the rest to a friend.",10/15/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,aybige,Not super impressed,"The collagen mask hydrates fine, not super impressive, but it works. The mask is hard to put on. It rips when trying to take it out of its package. I put on the mask at 8 pm, and at 11 pm, it was not completely dissolved. I don’t agree with the comments saying that you can sleep with it even if you are a side sleeper. The mask crumbles. It’s an okay mask, but I don't see the hype.",9/3/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Sassy chic,Horrible but awesome company,It has burned my face!!!Ps: the Biodance team reached out to me. They were extremely reactive and concerned about my issue. I  really appreciate their customer service.,10/9/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Vinnie Martin,Not very hydrating and overall no effect as expected.,You could get a better mask at Walgreens 3/5 and it will actually do as advertised. This product seems to be one of those TikTok hyped up items and it was super messy and sloppy to apply. I will say it stays on throughout the night. I will have a whole tossing and turning episode all night and it will be on firmly as ever. So that part about this product is true.,10/2/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,MA,Feels good but masks were ripped,"The mask feels good, and may make my skin look nicer. However, they are really hard to assemble and easily rip. Out of the four I received, only one was fully intact and the others were completely ripped. I was still able to use them and patch together on my face but would like a sturdier product so that it fits better and I don't have to puzzle together.",10/1/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Amazon Customer,Not a need,"My skin was glowy, but I did not feel hydrated and I didn’t not see a difference in fine lines.",10/14/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Tiffany Lockwood,Don’t stay on,Hard to place on your face correctly. Only use if you’re going to sleep because they don’t stay on.,10/14/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Aris S.,Quality went down,"I loved this before when the packaging was white and before they downgraded. I repurchased the pink version (collagen version which was what the white packaging used to contain) and the product is so THIN now that it ripped before I even put on my face. I won’t be repurchasing. They need to go back to their thick, better quality masks.",9/24/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Frank s.,2 for the mask 3 for the effect after.,I like the idea of having it go transparent when it’s done. However it doesn’t go on easy. The mouth part wouldn’t stick on and it ripped couldn’t use that. The upper part worked better but it started it rip by the at nose. But after it did have a noticeable effect skin was very smooth.,9/15/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Liliana Molina,"Buenas, pero menos de lo esperado","Es un buen producto, más no es la mejor mascarilla del mercado, esperaba mucho más con tanto hipe",10/21/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Tracie,I’m 50/50 on this,I opened the first 2 and perfect. The second 2 were all ripped and shredded a bit and hard to get on. I liked the 2 a lot that were in good condition. I guess I will try one more order and then make a final decision and I will update 🤞🏻,9/14/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Certen,Irritated my face,"It irritated my face, left it red after an hour. Might not be suitable for sensitive skin.",10/26/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Razorboyzmom,Not worth the hype,"The mask is too big for my face. Even when split into two. And it doesn't appear to stick well to the face when applied, so you have to constantly pat it in to ensure it stays in place. And after all that, my skin didn't feel / appear any different.",9/7/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Line,There's more fuss about this mask than it deserves,"Honestly, good mask, leaves a glow on my face for maybe the same day, no difference in texture, hydration or wrinkes, for $4-$5/mask this is not something I would spend money on, especially if you're seeing all these advertisements everywhere about it. Save your money and look for another product.",9/17/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,sanath,Quality is decreasing  gradually,Earlier it used to be great but now it seems quality is getting decreased,10/27/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Amazon Customer,Disappointed,"I have very sensitive, dry skin and this did nothing. I left it on for 5 hours (not overnight) but it was mostly transparent by the time I removed it. It did not help with hydration and left my skin patchy and red. Very disappointed!",9/16/2024,3,Yes,0
"BIODANCE Bio-Collagen Real Deep Mask, Hydrating Overnight Hydrogel Mask, Pore Minimizing, Elasticity Improvement, 34g x4ea",,Amazon Customer,It was okay,The product is hard to put on without tearing it up!,10/23/2024,3,Yes,0
